Make_Model,Price,Mileage,Fuel,Age,Previous_Owners,Horsepower,Gearing_Type,Displacement,Drive_Chain
Renault Espace,31917.6,12000.0,Diesel,1.0,1.0,118.0,Automatic,1598.0,front
Renault Espace,30950.0,26999.9,Benzine,1.0,2.0,165.0,Automatic,1798.0,front
Unknown,28940.0,30999.9,Diesel,1.0,1.0,118.0,Automatic,1598.0,4WD
Renault Espace,28900.0,29499.9,Diesel,2.0,1.0,118.0,Automatic,1461.0,front
Renault Espace,29500.0,5500.0,Diesel,1.0,1.0,118.0,Automatic,1598.0,front
Renault Espace,28490.0,18987.9,Diesel,2.0,1.0,118.0,Automatic,1598.0,front
Unknown,29973.9,56584.8,Diesel,2.0,1.0,118.0,Automatic,1461.0,front
Renault Espace,30114.5,10950.0,Diesel,1.0,1.0,118.0,Automatic,1598.0,front
Renault Espace,35690.0,8000.0,Diesel,1.0,1.0,119.0,Automatic,1461.0,front
Renault Espace,39388.7,24326.9,Benzine,1.0,1.0,85.0,Automatic,1798.0,front
Renault Espace,34985.0,120.0,Diesel,1.0,1.0,85.0,Automatic,1598.0,front
Renault Espace,39886.8,13625.0,Diesel,1.0,1.0,118.0,Automatic,1598.0,front
Renault Espace,41467.4,3000.0,Diesel,0.0,1.0,118.0,Automatic,1598.0,front
Renault Espace,38960.0,15101.0,Diesel,1.0,1.0,118.0,Automatic,1461.0,front
Unknown,37990.0,12982.0,Diesel,1.0,1.0,118.0,Automatic,1461.0,front
Renault Espace,37490.0,1150.0,Benzine,1.0,1.0,165.0,Automatic,1798.0,front
Renault Espace,37851.0,14400.0,Diesel,1.0,1.0,85.0,Automatic,1461.0,front
Renault Espace,36699.0,5000.0,Diesel,1.0,1.0,118.0,Automatic,1598.0,front
Renault Espace,36590.0,11034.0,Diesel,0.0,1.0,168.0,Automatic,1461.0,front
Renault Espace,36490.0,9900.0,Diesel,1.0,1.0,119.0,Automatic,1598.0,front
Renault Espace,35500.0,9900.0,Benzine,1.0,1.0,165.0,Automatic,1461.0,front
Renault Espace,45523.5,9000.0,Diesel,0.0,1.0,147.0,Automatic,1461.0,front
Renault Espace,48900.0,12.0,Diesel,0.0,1.0,85.0,Automatic,1461.0,front
Renault Espace,40909.8,10.0,Benzine,0.0,1.0,167.0,Automatic,1798.0,front
Opel Insignia,24439.5,29899.9,Diesel,1.0,1.0,125.0,Automatic,1461.0,front
Opel Corsa,7280.0,19095.9,Benzine,3.0,1.0,51.0,Manual,1229.0,front
Unknown,18393.5,15565.0,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Unknown,19437.0,31999.9,Diesel,2.0,1.0,81.0,Automatic,1598.0,front
Audi A1,18444.0,50065.9,Benzine,3.0,1.0,92.0,Automatic,1461.0,front
Opel Astra,12460.0,43815.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10731.3,43811.9,Diesel,3.0,1.0,74.0,Manual,1399.0,front
Opel Astra,15856.5,24999.9,Benzine,2.0,1.0,110.0,Automatic,1399.0,front
Audi A3,21974.0,16300.0,Benzine,2.0,2.0,110.0,Automatic,1395.0,front
Audi A1,17697.9,18799.9,Diesel,3.0,1.0,66.0,Automatic,1461.0,front
Opel Corsa,9590.0,6100.0,Benzine,3.0,1.0,66.0,Automatic,1398.0,front
Audi A3,15850.0,77319.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Audi A3,15856.5,123225.7,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10127.7,18622.9,Diesel,3.0,1.0,74.0,Manual,1461.0,front
Opel Corsa,7950.0,108756.7,Benzine,3.0,2.0,85.0,Manual,1248.0,front
Opel Corsa,9500.0,20413.9,Benzine,2.0,1.0,66.0,Manual,1461.0,front
Audi A3,20900.0,50899.9,Diesel,2.0,1.0,85.0,Semi-automatic,1598.0,front
Opel Astra,11089.3,98367.7,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Corsa,16999.0,10.0,Benzine,0.0,1.0,66.0,Automatic,1400.0,front
Opel Astra,18111.3,6.0,Diesel,0.0,1.0,81.0,Manual,1461.0,front
Renault Clio,9999.0,12834.0,Benzine,2.0,1.0,54.0,Manual,1461.0,front
Audi A3,17054.9,40353.9,Benzine,3.0,1.0,85.0,Manual,1197.0,front
Opel Corsa,12910.0,13900.0,Benzine,1.0,1.0,66.0,Automatic,1461.0,front
Unknown,19700.0,12890.0,Diesel,1.0,1.0,85.0,Manual,1461.0,front
Audi A1,15334.8,41988.9,Benzine,2.0,1.0,70.0,Manual,999.0,front
Renault Clio,14460.0,7327.0,Benzine,2.0,2.0,87.0,Automatic,1197.0,front
Audi A3,17480.0,70299.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Insignia,20400.0,29909.9,Diesel,2.0,1.0,125.0,Automatic,1461.0,front
Audi A1,18281.9,24999.9,Benzine,3.0,1.0,70.0,Automatic,1461.0,front
Renault Clio,9600.0,52699.8,Benzine,2.0,1.0,54.0,Manual,1149.0,front
Unknown,11500.0,32712.9,Diesel,2.0,1.0,66.0,Automatic,1461.0,front
Unknown,19416.5,150799.6,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Audi A1,19060.1,33305.9,Benzine,2.0,1.0,70.0,Automatic,999.0,front
Opel Corsa,9880.0,10490.0,Benzine,1.0,1.0,66.0,Manual,1398.0,front
Opel Astra,17288.7,10182.0,Diesel,0.0,1.0,85.0,Manual,1598.0,front
Audi A3,16980.0,75499.8,Diesel,3.0,1.0,110.0,Automatic,1461.0,front
Unknown,22250.2,101999.7,Diesel,3.0,1.0,118.0,Automatic,1461.0,front
Opel Astra,10480.0,68867.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Insignia,19000.0,129999.6,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Astra,11150.7,81999.8,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Astra,17791.5,26731.9,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Audi A3,15856.5,160999.5,LPG/CNG,2.0,1.0,81.0,Semi-automatic,1395.0,front
Opel Insignia,17851.4,50907.8,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,21900.0,29860.9,Benzine,1.0,1.0,121.0,Automatic,1461.0,front
Renault Clio,9999.0,1000.0,Benzine,1.0,1.0,56.0,Manual,898.0,front
Audi A3,34000.0,34999.9,Diesel,2.0,2.0,110.0,Semi-automatic,1968.0,front
Audi A3,15900.0,93034.7,Diesel,3.0,1.0,81.0,Automatic,1598.0,front
Opel Astra,14300.0,18532.0,Diesel,1.0,1.0,81.0,Manual,1461.0,front
Unknown,15480.0,79547.8,Diesel,3.0,1.0,110.0,Manual,1968.0,front
Audi A3,26100.0,7000.0,Diesel,1.0,1.0,110.0,Semi-automatic,1498.0,front
Audi A3,19721.0,89999.7,Diesel,3.0,1.0,81.0,Automatic,1598.0,front
Opel Astra,16357.8,21378.9,Benzine,2.0,1.0,110.0,Automatic,1399.0,front
Unknown,20971.5,25493.9,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Astra,9155.8,119999.7,Diesel,3.0,1.0,85.0,Manual,1364.0,front
Audi A3,23200.0,1.0,Diesel,0.0,1.0,85.0,Automatic,999.0,front
Audi A1,15979.3,11720.0,Benzine,2.0,1.0,66.0,Manual,1422.0,front
Unknown,14950.0,19749.9,Diesel,1.0,1.0,100.0,Manual,1598.0,front
Opel Corsa,8741.2,87049.8,Benzine,3.0,1.0,66.0,Automatic,1398.0,front
Audi A1,13400.0,103194.7,Benzine,3.0,1.0,66.0,Manual,1422.0,front
Opel Corsa,13079.8,5600.0,Benzine,1.0,1.0,66.0,Automatic,1398.0,front
Opel Insignia,20951.0,29339.9,Diesel,1.0,1.0,125.0,Manual,1956.0,front
Audi A1,17339.9,5500.0,Benzine,1.0,1.0,66.0,Manual,1422.0,front
Opel Insignia,20030.1,23059.9,Benzine,1.0,1.0,103.0,Manual,1490.0,front
Audi A1,28623.5,9000.0,Benzine,0.0,1.0,85.0,Automatic,999.0,front
Unknown,9195.7,41885.9,Diesel,2.0,1.0,66.0,Manual,1461.0,front
Audi A3,15980.0,61924.8,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Audi A3,17000.0,99499.7,Diesel,3.0,1.0,110.0,Automatic,1968.0,front
Unknown,19887.1,12900.0,Benzine,2.0,1.0,70.0,Automatic,999.0,front
Audi A3,17990.0,8909.0,Benzine,2.0,1.0,110.0,Manual,1498.0,front
Opel Astra,9800.0,99999.7,Diesel,3.0,2.0,81.0,Manual,1598.0,front
Opel Corsa,15130.2,1000.0,Benzine,0.0,1.0,85.0,Automatic,1398.0,front
Opel Insignia,18393.5,20208.9,Diesel,1.0,1.0,100.0,Manual,1598.0,front
Audi A1,20550.0,5193.0,Diesel,1.0,1.0,85.0,Automatic,1598.0,front
Renault Espace,23990.0,35631.9,Diesel,3.0,1.0,118.0,Automatic,1598.0,front
Audi A1,21953.6,14653.0,Benzine,1.0,1.0,70.0,Automatic,1461.0,front
Opel Insignia,19314.2,14775.0,Diesel,2.0,1.0,125.0,Manual,1461.0,front
Renault Clio,14870.0,24472.9,Benzine,1.0,1.0,87.0,Automatic,1197.0,front
Opel Astra,13470.0,23175.9,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Unknown,17990.0,109744.7,Diesel,3.0,1.0,118.0,Automatic,1461.0,front
Renault Clio,19614.4,28994.9,Benzine,1.0,1.0,87.0,Automatic,1197.0,front
Audi A1,20950.0,10384.0,Benzine,1.0,1.0,70.0,Automatic,999.0,front
Opel Astra,14880.0,13000.0,Diesel,1.0,1.0,77.0,Manual,999.0,front
Opel Astra,14950.0,18000.0,Diesel,1.0,1.0,100.0,Manual,1598.0,front
Audi A1,18710.7,39999.9,Benzine,2.0,2.0,92.0,Automatic,1395.0,front
Audi A3,16500.0,122583.7,Diesel,3.0,1.0,81.0,Automatic,1598.0,front
Unknown,12850.0,66999.8,Diesel,2.0,1.0,85.0,Manual,1461.0,front
Unknown,15980.0,19545.9,Diesel,1.0,1.0,66.0,Manual,1422.0,front
Opel Corsa,10250.0,19462.9,Benzine,2.0,1.0,66.0,Automatic,1398.0,front
Opel Astra,19334.7,21242.9,Benzine,1.0,1.0,77.0,Automatic,1461.0,front
Opel Insignia,12900.0,63999.8,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Audi A3,22301.4,14160.0,Diesel,1.0,1.0,85.0,Manual,1598.0,front
Opel Insignia,19895.0,14980.0,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Unknown,14690.0,17367.0,Benzine,1.0,1.0,92.0,Manual,1399.0,front
Unknown,23640.0,6020.0,Diesel,0.0,1.0,110.0,Automatic,1461.0,front
Audi A3,19181.2,29799.9,Diesel,1.0,1.0,110.0,Automatic,1968.0,front
Unknown,13283.7,65848.8,Diesel,3.0,1.0,66.0,Manual,1422.0,front
Opel Astra,14311.8,6038.0,Benzine,2.0,1.0,66.0,Manual,999.0,front
Renault Clio,8990.0,51899.8,Benzine,2.0,1.0,54.0,Manual,1149.0,front
Renault Clio,17002.3,784.0,Benzine,0.0,1.0,66.0,Automatic,1461.0,front
Audi A3,24900.0,13082.0,Benzine,2.0,1.0,110.0,Semi-automatic,1498.0,front
Audi A1,19000.0,16500.0,Benzine,2.0,1.0,70.0,Semi-automatic,1461.0,front
Audi A3,19999.0,29999.9,Diesel,2.0,1.0,81.0,Automatic,1598.0,front
Opel Insignia,27900.0,6800.0,Diesel,0.0,1.0,125.0,Manual,1598.0,front
Opel Insignia,22400.0,53922.9,Diesel,1.0,1.0,125.0,Automatic,1461.0,front
Opel Insignia,10536.9,93999.7,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Renault Espace,21450.0,71999.8,Diesel,3.0,1.0,119.0,Automatic,1598.0,front
Unknown,20920.4,85999.8,Diesel,3.0,1.0,85.0,Automatic,1598.0,front
Audi A1,16500.0,24999.9,Benzine,3.0,1.0,92.0,Automatic,1461.0,front
Renault Clio,31820.1,8990.0,Benzine,1.0,1.0,162.0,Manual,1618.0,front
Audi A1,11512.8,33999.9,Benzine,3.0,1.0,66.0,Manual,1422.0,front
Opel Insignia,14900.0,69999.8,Diesel,3.0,1.0,125.0,Automatic,1956.0,4WD
Opel Astra,15744.0,29940.9,Diesel,1.0,1.0,92.0,Manual,1399.0,front
Unknown,9988.0,57962.8,Diesel,2.0,1.0,70.0,Automatic,1461.0,front
Audi A1,21431.9,7439.0,Benzine,1.0,1.0,70.0,Automatic,1461.0,front
Audi A3,16980.0,62253.8,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Unknown,13690.0,32893.9,Diesel,3.0,1.0,70.0,Manual,999.0,front
Audi A3,14219.7,127434.6,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Corsa,8700.0,14000.0,LPG/CNG,2.0,1.0,66.0,Manual,1398.0,front
Audi A3,18390.0,48999.9,Diesel,2.0,1.0,85.0,Automatic,1598.0,front
Renault Espace,18362.9,83999.8,Diesel,3.0,1.0,96.0,Manual,1598.0,front
Audi A1,20500.0,12000.0,Diesel,2.0,1.0,66.0,Automatic,1422.0,front
Unknown,14270.8,8000.0,Diesel,1.0,1.0,66.0,Automatic,1398.0,front
Audi A3,15500.0,123225.7,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Insignia,23980.0,22499.9,Benzine,1.0,1.0,122.0,Automatic,1490.0,front
Opel Insignia,13751.4,102999.7,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Unknown,15457.0,79999.8,Benzine,2.0,1.0,141.0,Automatic,1461.0,front
Renault Clio,10329.5,15932.0,Benzine,2.0,1.0,54.0,Manual,1461.0,front
Opel Astra,12495.0,45537.9,Diesel,2.0,1.0,78.0,Manual,999.0,front
Unknown,9500.0,7000.0,Benzine,1.0,1.0,51.0,Manual,1229.0,front
Unknown,17880.0,62072.8,Diesel,3.0,1.0,92.0,Automatic,1395.0,front
Opel Astra,10580.0,67599.8,Benzine,3.0,2.0,85.0,Manual,1598.0,front
Opel Astra,14950.0,67622.8,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Audi A3,21227.2,17199.9,Diesel,1.0,1.0,85.0,Automatic,999.0,front
Renault Clio,10450.0,9169.0,Benzine,1.0,1.0,54.0,Manual,1149.0,front
Audi A3,14833.5,162552.5,Diesel,3.0,1.0,110.0,Automatic,1968.0,front
Unknown,9500.0,10419.0,Benzine,1.0,1.0,54.0,Manual,1461.0,front
Audi A1,17636.5,40549.9,Benzine,3.0,1.0,92.0,Automatic,1395.0,front
Audi A1,26660.0,250.0,Benzine,0.0,1.0,85.0,Automatic,999.0,front
Opel Insignia,20950.0,22799.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,23477.9,20999.9,Diesel,1.0,1.0,121.0,Automatic,1490.0,front
Audi A3,22999.0,12103.0,Benzine,1.0,1.0,110.0,Automatic,1498.0,front
Opel Astra,15440.0,29788.9,Diesel,1.0,1.0,110.0,Manual,1461.0,front
Renault Clio,9900.0,30942.9,Diesel,1.0,1.0,55.0,Manual,1461.0,front
Opel Astra,13698.1,86999.8,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Audi A3,31610.7,13861.0,Diesel,1.0,1.0,110.0,Semi-automatic,1968.0,front
Audi A1,15437.1,63667.8,Benzine,3.0,1.0,85.0,Automatic,1598.0,front
Audi A3,18780.0,91099.7,Diesel,3.0,1.0,110.0,Automatic,1968.0,front
Audi A3,17892.3,22977.9,Diesel,2.0,1.0,82.0,Automatic,1461.0,front
Opel Corsa,8900.1,48279.9,Benzine,2.0,1.0,51.0,Manual,1229.0,front
Opel Insignia,21380.7,24999.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Audi A1,16940.0,4290.0,Benzine,1.0,1.0,60.0,Manual,1461.0,front
Opel Insignia,16153.2,59999.8,Diesel,3.0,1.0,88.0,Manual,1956.0,front
Renault Clio,6490.0,55799.8,Diesel,3.0,1.0,55.0,Manual,1461.0,front
Audi A3,16800.0,98499.7,Diesel,3.0,1.0,81.0,Semi-automatic,1598.0,front
Opel Insignia,37840.8,3000.0,Diesel,0.0,1.0,125.0,Automatic,1998.0,front
Opel Astra,12955.0,37526.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Corsa,15890.0,8000.0,Benzine,2.0,1.0,66.0,Automatic,1398.0,front
Opel Corsa,7490.0,87997.8,Diesel,3.0,1.0,55.0,Manual,1248.0,front
Opel Astra,13500.0,16200.0,Benzine,2.0,1.0,77.0,Semi-automatic,1398.0,front
Renault Espace,20900.0,77930.8,Diesel,2.0,1.0,118.0,Automatic,1461.0,front
Renault Clio,11400.0,150.0,Benzine,0.0,1.0,56.0,Manual,898.0,front
Opel Corsa,11661.2,5.0,Benzine,0.0,1.0,51.0,Manual,1229.0,front
Audi A3,18930.0,76999.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Insignia,19211.9,12900.0,Diesel,1.0,1.0,100.0,Manual,1598.0,front
Opel Astra,13800.0,41868.9,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Renault Espace,29990.0,27892.9,Diesel,1.0,1.0,118.0,Automatic,1598.0,front
Renault Espace,31850.0,22199.9,Benzine,1.0,1.0,165.0,Automatic,1461.0,front
Audi A3,24245.1,18000.0,Diesel,1.0,1.0,110.0,Automatic,1498.0,front
Opel Astra,15190.0,17185.0,Diesel,1.0,1.0,81.0,Manual,1461.0,front
Opel Insignia,274427.7,10506.0,Benzine,1.0,1.0,103.0,Manual,1490.0,front
Audi A3,22506.0,62999.8,Diesel,3.0,1.0,110.0,Semi-automatic,1461.0,front
Opel Insignia,10990.0,99899.7,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Audi A1,15780.0,23210.9,Benzine,3.0,1.0,70.0,Automatic,999.0,front
Renault Clio,8700.0,131493.6,Benzine,2.0,1.0,55.0,Manual,1461.0,front
Unknown,18900.0,63999.8,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Unknown,19177.3,39999.9,Benzine,2.0,1.0,85.0,Manual,1461.0,front
Audi A1,13990.0,56149.8,Benzine,3.0,1.0,85.0,Manual,999.0,front
Opel Astra,16500.0,24499.9,Benzine,2.0,1.0,77.0,Automatic,1461.0,front
Opel Insignia,18945.0,15974.0,Benzine,1.0,1.0,103.0,Manual,1461.0,front
Renault Clio,15242.7,36499.9,Benzine,2.0,1.0,88.0,Automatic,1197.0,front
Opel Insignia,16309.8,63790.8,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Corsa,9130.3,49391.9,Diesel,2.0,1.0,55.0,Manual,1300.0,front
Audi A3,18311.7,87998.8,Diesel,3.0,1.0,85.0,Automatic,1598.0,front
Renault Espace,27621.0,45999.9,Diesel,2.0,3.0,118.0,Automatic,1598.0,front
Audi A1,15457.0,26999.9,Benzine,2.0,1.0,60.0,Manual,999.0,front
Unknown,19846.2,3095.0,Diesel,1.0,1.0,85.0,Manual,1461.0,front
Opel Astra,14782.4,25660.9,Diesel,1.0,1.0,77.0,Manual,999.0,front
Renault Espace,33687.4,1510.0,Diesel,0.0,1.0,165.0,Automatic,1461.0,front
Opel Astra,14690.0,2585.0,Benzine,1.0,1.0,77.0,Manual,998.0,front
Opel Astra,12540.0,87163.8,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Audi A1,13720.0,62399.8,Benzine,3.0,1.0,66.0,Manual,1461.0,front
Unknown,11242.8,3000.0,Diesel,0.0,1.0,66.0,Manual,1398.0,front
Opel Insignia,15490.0,45999.9,Diesel,3.0,1.0,88.0,Manual,1598.0,front
Opel Insignia,15140.4,94799.7,Diesel,3.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,23380.0,4900.0,Diesel,1.0,1.0,101.0,Automatic,1598.0,front
Opel Corsa,7667.4,53999.8,Diesel,3.0,2.0,55.0,Manual,1248.0,front
Audi A3,22900.0,14272.0,Diesel,1.0,1.0,85.0,Automatic,1598.0,front
Opel Astra,12531.8,39726.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Insignia,13288.8,79999.8,Diesel,2.0,1.0,100.0,Manual,1600.0,front
Opel Astra,11754.3,83435.8,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Insignia,21900.0,20393.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Unknown,26969.8,48999.9,Diesel,3.0,1.0,118.0,Automatic,1598.0,front
Renault Espace,37192.7,15042.0,Diesel,1.0,1.0,118.0,Automatic,1598.0,front
Opel Astra,18250.0,19387.9,Diesel,1.0,1.0,110.0,Automatic,1399.0,front
Audi A1,15345.0,79999.8,Diesel,2.0,1.0,66.0,Manual,1422.0,front
Audi A1,17385.9,57177.8,Diesel,3.0,1.0,67.0,Automatic,1422.0,front
Audi A1,16880.0,12000.0,Benzine,1.0,1.0,70.0,Manual,999.0,front
Audi A1,20449.8,251.0,Benzine,0.0,1.0,70.0,Manual,999.0,front
Audi A1,22980.0,7987.0,Benzine,1.0,1.0,141.0,Automatic,1798.0,front
Opel Insignia,18850.0,29247.9,Diesel,2.0,1.0,85.0,Automatic,1598.0,front
Audi A1,13700.0,52999.8,Benzine,3.0,1.0,70.0,Manual,1461.0,front
Unknown,24360.0,24871.9,Diesel,1.0,1.0,125.0,Manual,1461.0,front
Audi A1,14209.5,22222.9,Benzine,2.0,1.0,85.0,Manual,999.0,front
Audi A3,24990.0,250.0,Benzine,0.0,1.0,85.0,Manual,999.0,front
Audi A3,17990.0,82399.8,Diesel,0.0,1.0,110.0,Manual,1461.0,front
Opel Insignia,21358.2,21998.9,Benzine,2.0,1.0,121.0,Manual,1490.0,front
Renault Clio,10979.8,19399.9,Benzine,1.0,1.0,66.0,Manual,898.0,front
Audi A1,18067.6,23052.9,Benzine,1.0,1.0,66.0,Manual,1422.0,front
Opel Corsa,7800.0,57199.8,Benzine,3.0,1.0,66.0,Manual,1398.0,front
Renault Espace,26990.0,4068.0,Diesel,1.0,1.0,118.0,Automatic,1461.0,front
Audi A3,18000.0,68024.8,Diesel,3.0,2.0,81.0,Automatic,1598.0,front
Audi A3,25063.5,23483.9,Diesel,1.0,1.0,85.0,Semi-automatic,1598.0,front
Opel Astra,16990.0,24986.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Audi A1,15314.3,15900.0,Benzine,2.0,2.0,60.0,Manual,999.0,front
Audi A1,15500.0,20999.9,Benzine,2.0,1.0,70.0,Manual,1461.0,front
Opel Insignia,21490.0,31568.9,Benzine,2.0,1.0,121.0,Manual,1490.0,front
Unknown,21490.0,6600.0,Diesel,1.0,1.0,85.0,Manual,999.0,front
Opel Insignia,19890.0,25046.9,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Audi A1,20900.0,14070.0,Benzine,1.0,1.0,71.0,Automatic,999.0,front
Opel Astra,15990.0,43358.9,Benzine,3.0,2.0,77.0,Automatic,998.0,front
Unknown,10980.0,38159.9,Diesel,3.0,1.0,85.0,Manual,1598.0,front
Renault Clio,14870.0,24472.9,Benzine,2.0,1.0,85.0,Automatic,1197.0,front
Audi A3,21480.0,22699.9,Diesel,1.0,1.0,110.0,Manual,1968.0,front
Opel Astra,18790.0,7000.0,Benzine,0.0,1.0,77.0,Manual,999.0,front
Opel Corsa,9500.0,4970.0,Benzine,1.0,1.0,66.0,Manual,1461.0,front
Opel Astra,12500.0,99999.7,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Audi A1,15754.2,1478.0,Benzine,2.0,1.0,60.0,Manual,999.0,front
Renault Clio,13690.0,37082.9,Benzine,2.0,1.0,88.0,Manual,1197.0,front
Renault Espace,22900.0,34872.9,Diesel,3.0,1.0,119.0,Automatic,1598.0,front
Audi A3,17124.0,61176.8,Diesel,3.0,1.0,92.0,Automatic,1395.0,front
Opel Astra,12790.9,43999.9,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Audi A3,21994.5,20456.0,Diesel,1.0,1.0,85.0,Manual,1598.0,front
Audi A1,19304.0,35799.9,Diesel,2.0,1.0,66.0,Automatic,1422.0,front
Audi A3,16900.0,34999.9,Diesel,3.0,1.0,81.0,Automatic,1598.0,front
Opel Astra,18915.3,9000.0,Diesel,0.0,1.0,92.0,Manual,1399.0,front
Audi A3,15500.0,91999.7,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,18950.0,20189.9,Benzine,1.0,1.0,110.0,Automatic,1461.0,front
Renault Clio,7950.0,65999.8,Diesel,3.0,1.0,55.0,Manual,1461.0,front
Audi A1,26360.0,547.0,Benzine,0.0,1.0,85.0,Automatic,1461.0,front
Opel Astra,11672.7,100310.7,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Insignia,21390.0,24752.9,Diesel,1.0,1.0,121.0,Manual,1490.0,front
Audi A3,19397.0,47027.9,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Opel Corsa,9849.0,15513.0,Benzine,1.0,2.0,85.0,Manual,1461.0,front
Unknown,14066.3,91499.7,Diesel,3.0,1.0,66.0,Manual,1461.0,front
Unknown,21298.7,16389.0,Diesel,1.0,1.0,85.0,Manual,1490.0,front
Audi A1,15290.0,26904.9,Benzine,2.0,2.0,85.0,Manual,999.0,front
Unknown,17490.0,32999.9,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Renault Espace,34985.0,120.0,Diesel,2.0,1.0,118.0,Automatic,1598.0,front
Opel Astra,15805.4,13300.0,Diesel,1.0,1.0,81.0,Manual,1598.0,front
Opel Corsa,14813.0,2000.0,Benzine,1.0,1.0,66.0,Automatic,1461.0,front
Renault Clio,10990.0,15559.0,Diesel,2.0,1.0,66.0,Automatic,1461.0,front
Renault Clio,8685.3,39169.9,Benzine,3.0,1.0,85.0,Manual,1149.0,front
Renault Clio,12173.7,75021.8,Benzine,2.0,1.0,66.0,Automatic,1461.0,front
Audi A3,19800.0,44999.9,Diesel,1.0,1.0,85.0,Manual,1598.0,front
Audi A1,14380.3,32778.9,Benzine,3.0,1.0,70.0,Manual,999.0,front
Unknown,13950.0,141999.6,Diesel,3.0,1.0,110.0,Manual,1461.0,front
Audi A3,18460.0,121649.7,Diesel,3.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,11201.8,69428.8,Diesel,3.0,1.0,74.0,Manual,1399.0,front
Audi A3,15490.0,87809.8,Diesel,3.0,1.0,110.0,Manual,1968.0,front
Audi A1,21550.0,10.0,Diesel,1.0,1.0,85.0,Automatic,1461.0,front
Audi A3,20243.3,19999.9,Diesel,2.0,1.0,81.0,Automatic,1461.0,front
Opel Corsa,8489.9,41684.9,Benzine,2.0,1.0,66.0,Manual,1398.0,front
Opel Astra,24541.8,3000.0,Diesel,0.0,1.0,147.0,Automatic,1600.0,front
Audi A1,23660.0,253.0,Benzine,0.0,1.0,85.0,Automatic,999.0,front
Unknown,9616.2,27491.9,Benzine,2.0,1.0,66.0,Manual,1398.0,front
Renault Espace,32990.0,18999.9,Diesel,1.0,1.0,118.0,Automatic,1598.0,front
Opel Insignia,19489.0,17950.0,Benzine,2.0,1.0,103.0,Manual,1461.0,front
Renault Clio,11395.5,58479.8,Benzine,1.0,1.0,55.0,Manual,1461.0,front
Opel Insignia,10638.7,180032.5,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Unknown,24551.0,39999.9,Benzine,1.0,1.0,162.0,Automatic,1618.0,front
Audi A3,19790.0,28363.9,Diesel,2.0,1.0,85.0,Manual,1461.0,front
Opel Astra,15400.0,23144.9,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Corsa,11993.6,6000.0,Benzine,0.0,1.0,51.0,Manual,1195.0,front
Audi A1,21213.4,63999.8,Diesel,3.0,1.0,66.0,Semi-automatic,1422.0,front
